method,method2,samplingSite,vegetation,latitude,longitude,samplingID,date,plantSp,animalSp,samplingDays,samplingMeters,seedNo,year
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02401002,-6.44509,oeur020,2022-11-09T17:24:32Z,Olea europaea,Cervus elaphus,84.02,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02401002,-6.44509,oeur020,2022-11-09T17:27:40Z,Olea europaea,Cervus elaphus,84.02,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96450496,-6.44629,aspa028,2022-11-09T17:53:14Z,Asparagus spp,Curruca melanocephala,15.98,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-09T18:28:42Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-09T18:32:44Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-10T10:49:30Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96450496,-6.44629,aspa028,2022-11-10T10:56:00Z,Asparagus spp,Curruca melanocephala,15.98,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-10T11:00:50Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-10T11:08:20Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-10T11:19:18Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-10T12:04:52Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.024249993265,-6.47949,aune002,2022-11-10T12:22:46Z,Arbutus unedo,Turdus merula,158.36,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.41198803,-6.00563,oeur013,2022-11-10T12:39:18Z,Olea europaea,Cervus elaphus,84.05,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-10T12:52:26Z,Arbutus unedo,Sus scrofa,170.92,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-10T13:49:14Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-10T14:11:26Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-10T14:14:58Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-10T14:18:16Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02401002,-6.44509,oeur020,2022-11-10T14:39:44Z,Olea europaea,Cervus elaphus,84.02,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-10T15:18:56Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-10T16:58:02Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-10T17:02:46Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-10T17:14:32Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-10T17:23:12Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-10T17:32:42Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96449499,-6.44625,aspa027,2022-11-10T18:15:36Z,Asparagus spp,Curruca melanocephala,27.54,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-10T18:40:34Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96450496,-6.44629,aspa028,2022-11-10T19:01:58Z,Asparagus spp,Curruca melanocephala,15.98,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T12:16:24Z,Arbutus unedo,Turdus merula,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T00:42:00Z,Arbutus unedo,Cervus elaphus,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T03:17:48Z,Arbutus unedo,Sus scrofa,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T04:14:44Z,Arbutus unedo,Sus scrofa,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T04:46:08Z,Arbutus unedo,Cervus elaphus,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T05:34:46Z,Arbutus unedo,Sus scrofa,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02350803,-6.4799,aune009,2022-11-11T07:11:10Z,Arbutus unedo,Sus scrofa,97,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-11T08:48:04Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-11T09:41:38Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T11:03:50Z,Arbutus unedo,Vulpes vulpes,170.92,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-11T12:10:12Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-11T12:16:08Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02418503,-6.4446,oeur015,2022-11-11T12:36:36Z,Olea europaea,Cervus elaphus,42.07,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.024222,-6.44449,oeur016,2022-11-11T12:37:34Z,Olea europaea,Cervus elaphus,74.91,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T12:57:44Z,Arbutus unedo,Vulpes vulpes,170.92,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02418503,-6.4446,oeur015,2022-11-11T13:09:42Z,Olea europaea,Cervus elaphus,42.07,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02318801,-6.44442,oeur011,2022-11-11T13:17:54Z,Olea europaea,Parus major,90.6,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982859987766,-6.48212,mcom002,2022-11-11T14:03:04Z,Myrtus communis,Curruca melanocephala,129.77,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-11T15:27:44Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-11T15:54:52Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02350803,-6.4799,aune009,2022-11-11T16:15:04Z,Arbutus unedo,Sus scrofa,97,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.41198803,-6.00563,oeur013,2022-11-11T16:27:40Z,Olea europaea,Cervus elaphus,84.05,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-11T16:59:10Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.98135401,-6.48408,aspa020,2022-11-11T17:11:52Z,Asparagus spp,Curruca melanocephala,47.46,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-11T17:12:06Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-11T17:19:48Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-11T17:30:18Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.99467998,-6.4447,aspa018,2022-11-11T18:23:04Z,Asparagus spp,Curruca melanocephala,94.32,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-11T19:26:54Z,Olea europaea,Sus scrofa,54.82,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-11T19:44:14Z,Arbutus unedo,Cervus elaphus,170.92,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-11T21:23:12Z,Myrtus communis,Apodemus/Mus,154.37,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02350803,-6.4799,aune009,2022-11-12T02:25:50Z,Arbutus unedo,Cervus elaphus,97,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.024249993265,-6.47949,aune002,2022-11-12T10:02:00Z,Arbutus unedo,Erithacus rubecula,158.36,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.024249993265,-6.47949,aune002,2022-11-12T10:02:00Z,Arbutus unedo,Turdus merula,158.36,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-12T10:07:14Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96463899,-6.44608,aspa025,2022-11-12T10:05:16Z,Asparagus spp,Curruca melanocephala,22.31,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-12T10:07:50Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-12T10:27:00Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02418503,-6.4446,oeur015,2022-11-12T10:29:12Z,Olea europaea,Erithacus rubecula,42.07,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96450496,-6.44629,aspa028,2022-11-12T10:58:08Z,Asparagus spp,Curruca melanocephala,15.98,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-12T11:24:24Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-12T11:38:46Z,Arbutus unedo,Genetta genetta,170.92,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96450496,-6.44629,aspa028,2022-11-12T11:50:26Z,Asparagus spp,Sylvia atricapilla,15.98,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-12T13:36:04Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-12T13:37:32Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96449499,-6.44625,aspa027,2022-11-12T15:06:38Z,Asparagus spp,Curruca melanocephala,27.54,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.41198803,-6.00563,oeur013,2022-11-12T15:08:30Z,Olea europaea,Cervus elaphus,84.05,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-12T15:46:36Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02418503,-6.4446,oeur015,2022-11-12T15:56:26Z,Olea europaea,Cervus elaphus,42.07,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-12T16:04:18Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-12T16:45:52Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02418503,-6.4446,oeur015,2022-11-12T16:55:16Z,Olea europaea,Cervus elaphus,42.07,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-12T17:44:38Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-12T17:50:50Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.41198803,-6.00563,oeur013,2022-11-12T18:06:54Z,Olea europaea,Cervus elaphus,84.05,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96449499,-6.44625,aspa027,2022-11-12T18:33:42Z,Asparagus spp,Curruca melanocephala,27.54,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.023662,-6.44441,oeur014,2022-11-12T18:57:56Z,Olea europaea,Cervus elaphus,81.12,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-12T20:32:22Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-12T20:32:54Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02350803,-6.4799,aune009,2022-11-12T22:13:12Z,Arbutus unedo,Sus scrofa,97,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-12T23:44:06Z,Arbutus unedo,Genetta genetta,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-13T01:08:22Z,Arbutus unedo,Cervus elaphus,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-13T04:49:00Z,Arbutus unedo,Cervus elaphus,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-13T05:26:16Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02401002,-6.44509,oeur020,2022-11-13T08:41:10Z,Olea europaea,Cervus elaphus,84.02,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02401002,-6.44509,oeur020,2022-11-13T08:42:18Z,Olea europaea,Sus scrofa,84.02,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02401002,-6.44509,oeur020,2022-11-13T08:44:38Z,Olea europaea,Cervus elaphus,84.02,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02401002,-6.44509,oeur020,2022-11-13T08:43:40Z,Olea europaea,Sus scrofa,84.02,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.41198803,-6.00563,oeur013,2022-11-13T09:04:30Z,Olea europaea,Cervus elaphus,84.05,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-13T09:22:56Z,Arbutus unedo,Cervus elaphus,170.92,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.024222,-6.44449,oeur016,2022-11-13T09:50:56Z,Olea europaea,Cervus elaphus,74.91,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-13T11:18:08Z,Arbutus unedo,Genetta genetta,170.92,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-13T11:43:56Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-13T13:02:22Z,Arbutus unedo,Genetta genetta,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-13T13:02:42Z,Arbutus unedo,Genetta genetta,170.92,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-13T13:41:22Z,Asparagus spp,Curruca communis,61.32,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.99467998,-6.4447,aspa018,2022-11-13T13:40:32Z,Asparagus spp,Curruca undata,94.32,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982859987766,-6.48212,mcom002,2022-11-13T13:55:34Z,Myrtus communis,Turdus merula,129.77,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-13T14:39:22Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.98135401,-6.48408,aspa020,2022-11-13T14:47:06Z,Asparagus spp,Erithacus rubecula,47.46,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-13T15:27:06Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.96449499,-6.44625,aspa027,2022-11-13T15:39:44Z,Asparagus spp,Curruca melanocephala,27.54,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-13T16:01:28Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02345296,-6.47977,aune008,2022-11-13T16:03:42Z,Arbutus unedo,Cervus elaphus,54.68,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02418503,-6.4446,oeur015,2022-11-13T16:35:02Z,Olea europaea,Cervus elaphus,42.07,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02418503,-6.4446,oeur015,2022-11-13T16:37:50Z,Olea europaea,Cervus elaphus,42.07,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-13T16:43:00Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Asparagus spp,Pistacia-dominated_Scrubland,36.98135401,-6.48408,aspa020,2022-11-13T16:52:10Z,Asparagus spp,Curruca melanocephala,47.46,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02373601,-6.47979,aune011,2022-11-13T16:57:06Z,Arbutus unedo,Sus scrofa,133.64,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-13T18:07:14Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-13T19:46:56Z,Olea europaea,Sus scrofa,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-13T19:57:28Z,Olea europaea,Sus scrofa,54.82,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-13T21:49:58Z,Arbutus unedo,Cervus elaphus,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-14T01:05:24Z,Arbutus unedo,Genetta genetta,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-14T01:53:02Z,Arbutus unedo,Vulpes vulpes,170.92,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.024222,-6.44449,oeur016,2022-11-14T10:14:45Z,Olea europaea,Cervus elaphus,74.91,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02350803,-6.4799,aune009,2022-11-14T11:58:18Z,Arbutus unedo,Sus scrofa,97,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-14T12:35:44Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982859987766,-6.48212,mcom002,2022-11-14T12:39:26Z,Myrtus communis,Turdus merula,129.77,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-14T12:43:00Z,Arbutus unedo,Vulpes vulpes,170.92,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-14T13:49:12Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-14T16:09:26Z,Asparagus spp,Cervus elaphus,61.32,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-14T16:12:28Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-14T16:37:16Z,Myrtus communis,Turdus merula,154.37,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02415402,-6.44485,oeur018,2022-11-14T18:25:02Z,Olea europaea,Cervus elaphus,82.04,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02359302,-6.445,oeur021,2022-11-14T18:49:20Z,Olea europaea,Cervus elaphus,86.87,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02359302,-6.445,oeur021,2022-11-14T18:52:52Z,Olea europaea,Cervus elaphus,86.87,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-14T18:55:50Z,Olea europaea,Sus scrofa,54.82,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-14T19:06:52Z,Arbutus unedo,Genetta genetta,170.92,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.41198803,-6.00563,oeur013,2022-11-14T19:26:28Z,Olea europaea,Cervus elaphus,84.05,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-14T19:56:46Z,Olea europaea,Sus scrofa,54.82,NA,NA,2022
camera,camera trap,Myrtus communis,Tall_open_Scrubland,36.982639962807,-6.48193,mcom001,2022-11-14T22:47:02Z,Myrtus communis,Rattus rattus,154.37,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02350803,-6.4799,aune009,2022-11-15T08:29:06Z,Arbutus unedo,Sus scrofa,97,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-15T10:33:04Z,Olea europaea,Sus scrofa,54.82,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02345296,-6.47977,aune008,2022-11-15T12:11:26Z,Arbutus unedo,Cervus elaphus,54.68,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-15T13:07:28Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02418503,-6.4446,oeur015,2022-11-15T13:05:14Z,Olea europaea,Curruca melanocephala,42.07,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-15T13:07:48Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-15T13:42:50Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Olea europaea,Marsh-Scrubland_Ecotone,37.02429299,-6.44467,oeur017,2022-11-15T15:08:36Z,Olea europaea,Cervus elaphus,54.82,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-15T15:34:14Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Asparagus spp,Low_Scrubland,36.98072,-6.48371,aspa015,2022-11-15T19:15:36Z,Asparagus spp,Curruca melanocephala,61.32,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-15T20:22:06Z,Arbutus unedo,Cervus elaphus,170.92,NA,NA,2022
camera,camera trap,Arbutus unedo,Tall_open_Scrubland,37.02355103,-6.47998,aune010,2022-11-15T20:22:06Z,Arbutus unedo,Sus scrofa,170.92,NA,NA,2022
